SAMPLE_ID,PAR_NAME,INDEX,PAR_VALUE
27,vac_protect_duration,0,96.000000
27,vac_dist,0,0.142759
27,vac_dist,1,0.639878
27,vac_dist,2,0.045129
27,vac_dist,3,0.172234
27,vac_efficacy,0,0.900000
27,vac_t_year_offset,0,0.000000
27,vac_t_year_length,0,48.000000
27,n_age_vac,0,10.000000
27,vac_t_freq,0,1.000000
27,reg_import_scale,0,1.000000
27,vac_identifiable,0,0.000000
27,vac_prop,0,0.142759
27,vac_prop,1,0.639878
27,vac_prop,2,0.0451292
27,vac_prop,3,0.172234
28,vac_rate,0,92473.200000
28,vac_protect_duration,0,96.000000
28,vac_dist,0,0.151376
28,vac_dist,1,0.686882
28,vac_dist,2,0.018579
28,vac_dist,3,0.143163
28,vac_efficacy,0,0.900000
28,vac_t_year_offset,0,0.000000
28,vac_t_year_length,0,48.000000
28,n_age_vac,0,10.000000
28,vac_t_freq,0,1.000000
28,reg_import_scale,0,1.000000
28,vac_identifiable,0,0.000000
28,vac_prop,0,0.151376
28,vac_prop,1,0.686882
28,vac_prop,2,0.0185791
28,vac_prop,3,0.143163
29,vac_rate,0,92473.200000
29,vac_protect_duration,0,96.000000
29,vac_dist,0,0.200432
29,vac_dist,1,0.606493
29,vac_dist,2,0.005336
29,vac_dist,3,0.187740
29,vac_efficacy,0,0.900000
29,vac_t_year_offset,0,0.000000
29,vac_t_year_length,0,48.000000
29,n_age_vac,0,10.000000
29,vac_t_freq,0,1.000000
29,reg_import_scale,0,1.000000
29,vac_identifiable,0,0.000000
29,vac_prop,0,0.200432
29,vac_prop,1,0.606493
29,vac_prop,2,0.00533579
29,vac_prop,3,0.18774
30,vac_rate,0,92473.200000
30,vac_protect_duration,0,96.000000
30,vac_dist,0,0.081203
30,vac_dist,1,0.767018
30,vac_dist,2,0.029407
30,vac_dist,3,0.122372
30,vac_efficacy,0,0.900000
30,vac_t_year_offset,0,0.000000
30,vac_t_year_length,0,48.000000
30,n_age_vac,0,10.000000
30,vac_t_freq,0,1.000000
30,reg_import_scale,0,1.000000
30,vac_identifiable,0,0.000000
30,vac_prop,0,0.081203
30,vac_prop,1,0.767018
30,vac_prop,2,0.0294069
30,vac_prop,3,0.122372
31,vac_rate,0,92473.200000
31,vac_protect_duration,0,96.000000
31,vac_dist,0,0.232144
31,vac_dist,1,0.566645
31,vac_dist,2,0.082380
31,vac_dist,3,0.118831
31,vac_efficacy,0,0.900000
31,vac_t_year_offset,0,0.000000
31,vac_t_year_length,0,48.000000
31,n_age_vac,0,10.000000
31,vac_t_freq,0,1.000000
31,reg_import_scale,0,1.000000
31,vac_identifiable,0,0.000000
31,vac_prop,0,0.232144
31,vac_prop,1,0.566645
31,vac_prop,2,0.0823801
31,vac_prop,3,0.118831
32,vac_rate,0,92473.200000
32,vac_protect_duration,0,96.000000
32,vac_dist,0,0.142042
32,vac_dist,1,0.607448
32,vac_dist,2,0.047933
32,vac_dist,3,0.202577
32,vac_efficacy,0,0.900000
32,vac_t_year_offset,0,0.000000
32,vac_t_year_length,0,48.000000
32,n_age_vac,0,10.000000
32,vac_t_freq,0,1.000000
32,reg_import_scale,0,1.000000
32,vac_identifiable,0,0.000000
32,vac_prop,0,0.142042
32,vac_prop,1,0.607448
32,vac_prop,2,0.0479331
32,vac_prop,3,0.202577
33,vac_rate,0,92473.200000
33,vac_protect_duration,0,96.000000
33,vac_dist,0,0.153791
33,vac_dist,1,0.806231
33,vac_dist,2,0.025987
33,vac_dist,3,0.013991
33,vac_efficacy,0,0.900000
33,vac_t_year_offset,0,0.000000
33,vac_t_year_length,0,48.000000
33,n_age_vac,0,10.000000
33,vac_t_freq,0,1.000000
33,reg_import_scale,0,1.000000
33,vac_identifiable,0,0.000000
33,vac_prop,0,0.153791
33,vac_prop,1,0.806231
33,vac_prop,2,0.0259869
33,vac_prop,3,0.0139907
34,vac_rate,0,92473.200000
34,vac_protect_duration,0,96.000000
34,vac_dist,0,0.108182
34,vac_dist,1,0.745528
34,vac_dist,2,0.038417
34,vac_dist,3,0.107873
34,vac_efficacy,0,0.900000
34,vac_t_year_offset,0,0.000000
34,vac_t_year_length,0,48.000000
34,n_age_vac,0,10.000000
34,vac_t_freq,0,1.000000
34,reg_import_scale,0,1.000000
34,vac_identifiable,0,0.000000
34,vac_prop,0,0.108182
34,vac_prop,1,0.745528
34,vac_prop,2,0.0384168
34,vac_prop,3,0.107873
35,vac_rate,0,92473.200000
35,vac_protect_duration,0,96.000000
35,vac_dist,0,0.043845
35,vac_dist,1,0.895763
35,vac_dist,2,0.002091
35,vac_dist,3,0.058301
35,vac_efficacy,0,0.900000
35,vac_t_year_offset,0,0.000000
35,vac_t_year_length,0,48.000000
35,n_age_vac,0,10.000000
35,vac_t_freq,0,1.000000
35,reg_import_scale,0,1.000000
35,vac_identifiable,0,0.000000
35,vac_prop,0,0.0438447
35,vac_prop,1,0.895763
35,vac_prop,2,0.0020908
35,vac_prop,3,0.0583015
36,vac_rate,0,92473.200000
36,vac_protect_duration,0,96.000000
36,vac_dist,0,0.136335
36,vac_dist,1,0.779638
36,vac_dist,2,0.027459
36,vac_dist,3,0.056568
36,vac_efficacy,0,0.900000
36,vac_t_year_offset,0,0.000000
36,vac_t_year_length,0,48.000000
36,n_age_vac,0,10.000000
36,vac_t_freq,0,1.000000
36,reg_import_scale,0,1.000000
36,vac_identifiable,0,0.000000
36,vac_prop,0,0.136335
36,vac_prop,1,0.779638
36,vac_prop,2,0.0274593
36,vac_prop,3,0.056568
37,vac_rate,0,92473.200000
37,vac_protect_duration,0,96.000000
37,vac_dist,0,0.135664
37,vac_dist,1,0.583254
37,vac_dist,2,0.090523
37,vac_dist,3,0.190559
37,vac_efficacy,0,0.900000
37,vac_t_year_offset,0,0.000000
37,vac_t_year_length,0,48.000000
37,n_age_vac,0,10.000000
37,vac_t_freq,0,1.000000
37,reg_import_scale,0,1.000000
37,vac_identifiable,0,0.000000
37,vac_prop,0,0.135664
37,vac_prop,1,0.583254
37,vac_prop,2,0.0905228
37,vac_prop,3,0.190559
38,vac_rate,0,92473.200000
38,vac_protect_duration,0,96.000000
38,vac_dist,0,0.217801
38,vac_dist,1,0.725716
38,vac_dist,2,0.000424
38,vac_dist,3,0.056059
38,vac_efficacy,0,0.900000
38,vac_t_year_offset,0,0.000000
38,vac_t_year_length,0,48.000000
38,n_age_vac,0,10.000000
38,vac_t_freq,0,1.000000
38,reg_import_scale,0,1.000000
38,vac_identifiable,0,0.000000
38,vac_prop,0,0.217801
38,vac_prop,1,0.725716
38,vac_prop,2,0.000423658
38,vac_prop,3,0.0560591
39,vac_rate,0,92473.200000
39,vac_protect_duration,0,96.000000
39,vac_dist,0,0.081323
39,vac_dist,1,0.750586
39,vac_dist,2,0.007653
39,vac_dist,3,0.160439
39,vac_efficacy,0,0.900000
39,vac_t_year_offset,0,0.000000
39,vac_t_year_length,0,48.000000
39,n_age_vac,0,10.000000
39,vac_t_freq,0,1.000000
39,reg_import_scale,0,1.000000
39,vac_identifiable,0,0.000000
39,vac_prop,0,0.0813228
39,vac_prop,1,0.750586
39,vac_prop,2,0.00765258
39,vac_prop,3,0.160439
40,vac_rate,0,92473.200000
40,vac_protect_duration,0,96.000000
40,vac_dist,0,0.074249
40,vac_dist,1,0.725491
40,vac_dist,2,0.070975
40,vac_dist,3,0.129285
40,vac_efficacy,0,0.900000
40,vac_t_year_offset,0,0.000000
40,vac_t_year_length,0,48.000000
40,n_age_vac,0,10.000000
40,vac_t_freq,0,1.000000
40,reg_import_scale,0,1.000000
40,vac_identifiable,0,0.000000
40,vac_prop,0,0.0742492
40,vac_prop,1,0.725491
40,vac_prop,2,0.0709752
40,vac_prop,3,0.129285
41,vac_rate,0,92473.200000
41,vac_protect_duration,0,96.000000
41,vac_dist,0,0.205762
41,vac_dist,1,0.577762
41,vac_dist,2,0.048228
41,vac_dist,3,0.168248
41,vac_efficacy,0,0.900000
41,vac_t_year_offset,0,0.000000
41,vac_t_year_length,0,48.000000
41,n_age_vac,0,10.000000
41,vac_t_freq,0,1.000000
41,reg_import_scale,0,1.000000
41,vac_identifiable,0,0.000000
41,vac_prop,0,0.205762
41,vac_prop,1,0.577762
41,vac_prop,2,0.0482282
41,vac_prop,3,0.168248
42,vac_rate,0,92473.200000
42,vac_protect_duration,0,96.000000
42,vac_dist,0,0.183363
42,vac_dist,1,0.590589
42,vac_dist,2,0.078404
42,vac_dist,3,0.147644
42,vac_efficacy,0,0.900000
42,vac_t_year_offset,0,0.000000
42,vac_t_year_length,0,48.000000
42,n_age_vac,0,10.000000
42,vac_t_freq,0,1.000000
42,reg_import_scale,0,1.000000
42,vac_identifiable,0,0.000000
42,vac_prop,0,0.183363
42,vac_prop,1,0.590589
42,vac_prop,2,0.0784039
42,vac_prop,3,0.147644
43,vac_rate,0,92473.200000
43,vac_protect_duration,0,96.000000
43,vac_dist,0,0.071415
43,vac_dist,1,0.694140
43,vac_dist,2,0.022290
43,vac_dist,3,0.212155
43,vac_efficacy,0,0.900000
43,vac_t_year_offset,0,0.000000
43,vac_t_year_length,0,48.000000
43,n_age_vac,0,10.000000
43,vac_t_freq,0,1.000000
43,reg_import_scale,0,1.000000
43,vac_identifiable,0,0.000000
43,vac_prop,0,0.0714152
43,vac_prop,1,0.69414
43,vac_prop,2,0.0222902
43,vac_prop,3,0.212155
44,vac_rate,0,92473.200000
44,vac_protect_duration,0,96.000000
44,vac_dist,0,0.025482
44,vac_dist,1,0.784431
44,vac_dist,2,0.035535
44,vac_dist,3,0.154552
44,vac_efficacy,0,0.900000
44,vac_t_year_offset,0,0.000000
44,vac_t_year_length,0,48.000000
44,n_age_vac,0,10.000000
44,vac_t_freq,0,1.000000
44,reg_import_scale,0,1.000000
44,vac_identifiable,0,0.000000
44,vac_prop,0,0.0254818
44,vac_prop,1,0.784431
44,vac_prop,2,0.0355355
44,vac_prop,3,0.154552
45,vac_rate,0,92473.200000
45,vac_protect_duration,0,96.000000
45,vac_dist,0,0.180480
45,vac_dist,1,0.651459
45,vac_dist,2,0.029507
45,vac_dist,3,0.138554
45,vac_efficacy,0,0.900000
45,vac_t_year_offset,0,0.000000
45,vac_t_year_length,0,48.000000
45,n_age_vac,0,10.000000
45,vac_t_freq,0,1.000000
45,reg_import_scale,0,1.000000
45,vac_identifiable,0,0.000000
45,vac_prop,0,0.18048
45,vac_prop,1,0.651459
45,vac_prop,2,0.0295074
45,vac_prop,3,0.138554
46,vac_rate,0,92473.200000
46,vac_protect_duration,0,96.000000
46,vac_dist,0,0.154550
46,vac_dist,1,0.700277
46,vac_dist,2,0.030503
46,vac_dist,3,0.114670
46,vac_efficacy,0,0.900000
46,vac_t_year_offset,0,0.000000
46,vac_t_year_length,0,48.000000
46,n_age_vac,0,10.000000
46,vac_t_freq,0,1.000000
46,reg_import_scale,0,1.000000
46,vac_identifiable,0,0.000000
46,vac_prop,0,0.15455
46,vac_prop,1,0.700277
46,vac_prop,2,0.0305026
46,vac_prop,3,0.11467
47,vac_rate,0,92473.200000
47,vac_protect_duration,0,96.000000
47,vac_dist,0,0.177313
47,vac_dist,1,0.682047
47,vac_dist,2,0.015399
47,vac_dist,3,0.125241
47,vac_efficacy,0,0.900000
47,vac_t_year_offset,0,0.000000
47,vac_t_year_length,0,48.000000
47,n_age_vac,0,10.000000
47,vac_t_freq,0,1.000000
47,reg_import_scale,0,1.000000
47,vac_identifiable,0,0.000000
47,vac_prop,0,0.177313
47,vac_prop,1,0.682047
47,vac_prop,2,0.0153995
47,vac_prop,3,0.125241
48,vac_rate,0,92473.200000
48,vac_protect_duration,0,96.000000
48,vac_dist,0,0.283902
48,vac_dist,1,0.513837
48,vac_dist,2,0.086362
48,vac_dist,3,0.115899
48,vac_efficacy,0,0.900000
48,vac_t_year_offset,0,0.000000
48,vac_t_year_length,0,48.000000
48,n_age_vac,0,10.000000
48,vac_t_freq,0,1.000000
48,reg_import_scale,0,1.000000
48,vac_identifiable,0,0.000000
48,vac_prop,0,0.283902
48,vac_prop,1,0.513837
48,vac_prop,2,0.0863621
48,vac_prop,3,0.115899
49,vac_rate,0,92473.200000
49,vac_protect_duration,0,96.000000
49,vac_dist,0,0.141749
49,vac_dist,1,0.530439
49,vac_dist,2,0.051412
49,vac_dist,3,0.276400
49,vac_efficacy,0,0.900000
49,vac_t_year_offset,0,0.000000
49,vac_t_year_length,0,48.000000
49,n_age_vac,0,10.000000
49,vac_t_freq,0,1.000000
49,reg_import_scale,0,1.000000
49,vac_identifiable,0,0.000000
49,vac_prop,0,0.141749
49,vac_prop,1,0.530439
49,vac_prop,2,0.0514117
49,vac_prop,3,0.2764
50,vac_rate,0,92473.200000
50,vac_protect_duration,0,96.000000
50,vac_dist,0,0.136301
50,vac_dist,1,0.678679
50,vac_dist,2,0.072212
50,vac_dist,3,0.112808
50,vac_efficacy,0,0.900000
