OPTIM_ID,STEP_ID,PARTICLE_ID,PAR_NAME,INDEX,PAR_VALUE
0,0,35,vac_dist,3,0.553089
0,0,36,vac_dist,0,0.123765
0,0,36,vac_dist,1,0.106204
0,0,36,vac_dist,2,0.0807585
0,0,36,vac_dist,3,0.689273
0,0,37,vac_dist,0,0.260153
0,0,37,vac_dist,1,0.438791
0,0,37,vac_dist,2,0.13677
0,0,37,vac_dist,3,0.164286
0,0,38,vac_dist,0,0.366469
0,0,38,vac_dist,1,0.128587
0,0,38,vac_dist,2,0.305456
0,0,38,vac_dist,3,0.199489
0,0,39,vac_dist,0,0.795019
0,0,39,vac_dist,1,0.176562
0,0,39,vac_dist,2,0.0154308
0,0,39,vac_dist,3,0.0129881
0,0,40,vac_dist,0,0.241143
0,0,40,vac_dist,1,0.313864
0,0,40,vac_dist,2,0.255901
0,0,40,vac_dist,3,0.189091
0,0,41,vac_dist,0,0.309794
0,0,41,vac_dist,1,0.486855
0,0,41,vac_dist,2,0.0773586
0,0,41,vac_dist,3,0.125992
0,0,42,vac_dist,0,0.0501023
0,0,42,vac_dist,1,0.203585
0,0,42,vac_dist,2,0.562185
0,0,42,vac_dist,3,0.184128
0,0,43,vac_dist,0,0.19361
0,0,43,vac_dist,1,0.147306
0,0,43,vac_dist,2,0.0243518
0,0,43,vac_dist,3,0.634733
0,0,44,vac_dist,0,0.18697
0,0,44,vac_dist,1,0.541062
0,0,44,vac_dist,2,0.052984
0,0,44,vac_dist,3,0.218985
0,0,45,vac_dist,0,0.351904
0,0,45,vac_dist,1,0.145285
0,0,45,vac_dist,2,0.335016
0,0,45,vac_dist,3,0.167794
0,0,46,vac_dist,0,0.191569
0,0,46,vac_dist,1,0.675646
0,0,46,vac_dist,2,0.0781846
0,0,46,vac_dist,3,0.0545996
0,0,47,vac_dist,0,0.197186
0,0,47,vac_dist,1,0.132646
0,0,47,vac_dist,2,0.562719
0,0,47,vac_dist,3,0.107449
0,0,48,vac_dist,0,0.617612
0,0,48,vac_dist,1,0.291948
0,0,48,vac_dist,2,0.0795109
0,0,48,vac_dist,3,0.0109284
0,0,49,vac_dist,0,0.0737263
0,0,49,vac_dist,1,0.800778
0,0,49,vac_dist,2,0.0799998
0,0,49,vac_dist,3,0.0454954
0,1,0,vac_dist,0,0.296854
0,1,0,vac_dist,1,0.0826246
0,1,0,vac_dist,2,0.165298
0,1,0,vac_dist,3,0.455224
0,1,1,vac_dist,0,0.24571
0,1,1,vac_dist,1,0.00893118
0,1,1,vac_dist,2,0.0794436
0,1,1,vac_dist,3,0.665915
0,1,2,vac_dist,0,0.521645
0,1,2,vac_dist,1,0.065843
0,1,2,vac_dist,2,0.204771
0,1,2,vac_dist,3,0.207741
0,1,3,vac_dist,0,0.394497
0,1,3,vac_dist,1,0.0454911
0,1,3,vac_dist,2,0.444125
0,1,3,vac_dist,3,0.115886
0,1,4,vac_dist,0,0.470734
0,1,4,vac_dist,1,0.323579
0,1,4,vac_dist,2,0.0536755
0,1,4,vac_dist,3,0.152011
0,1,5,vac_dist,0,0.104846
0,1,5,vac_dist,1,0.364476
0,1,5,vac_dist,2,0.0490336
0,1,5,vac_dist,3,0.481644
0,1,6,vac_dist,0,0.0394474
0,1,6,vac_dist,1,0.0415961
0,1,6,vac_dist,2,0.12119
0,1,6,vac_dist,3,0.797767
0,1,7,vac_dist,0,0.302263
0,1,7,vac_dist,1,0.00636325
0,1,7,vac_dist,2,0.199012
0,1,7,vac_dist,3,0.492362
0,1,8,vac_dist,0,0.615533
0,1,8,vac_dist,1,0.0431349
0,1,8,vac_dist,2,0.140209
0,1,8,vac_dist,3,0.201123
0,1,9,vac_dist,0,0.472526
0,1,9,vac_dist,1,0.240733
0,1,9,vac_dist,2,0.0217725
0,1,9,vac_dist,3,0.264969
0,1,10,vac_dist,0,0.27166
0,1,10,vac_dist,1,0.467145
0,1,10,vac_dist,2,0.0181409
0,1,10,vac_dist,3,0.243054
0,1,11,vac_dist,0,0.58854
0,1,11,vac_dist,1,0.0684346
0,1,11,vac_dist,2,0.32549
0,1,11,vac_dist,3,0.017535
0,1,12,vac_dist,0,0.671251
0,1,12,vac_dist,1,0.0505916
0,1,12,vac_dist,2,0.0442735
0,1,12,vac_dist,3,0.233884
0,1,13,vac_dist,0,0.221119
0,1,13,vac_dist,1,0.202785
0,1,13,vac_dist,2,0.439292
0,1,13,vac_dist,3,0.136804
0,1,14,vac_dist,0,0.08003
0,1,14,vac_dist,1,0.492323
0,1,14,vac_dist,2,0.427394
0,1,14,vac_dist,3,0.000252803
0,1,15,vac_dist,0,0.538349
0,1,15,vac_dist,1,0.140147
0,1,15,vac_dist,2,0.0331874
0,1,15,vac_dist,3,0.288317
0,1,16,vac_dist,0,0.0227437
0,1,16,vac_dist,1,0.223404
0,1,16,vac_dist,2,0.00361203
0,1,16,vac_dist,3,0.75024
0,1,17,vac_dist,0,0.48825
0,1,17,vac_dist,1,0.353398
0,1,17,vac_dist,2,0.0855672
0,1,17,vac_dist,3,0.0727844
0,1,18,vac_dist,0,0.128381
0,1,18,vac_dist,1,0.0170413
0,1,18,vac_dist,2,0.0812148
0,1,18,vac_dist,3,0.773363
0,1,19,vac_dist,0,0.463166
0,1,19,vac_dist,1,0.14905
0,1,19,vac_dist,2,0.195128
0,1,19,vac_dist,3,0.192655
0,1,20,vac_dist,0,0.164736
0,1,20,vac_dist,1,0.416962
0,1,20,vac_dist,2,0.107149
0,1,20,vac_dist,3,0.311153
0,1,21,vac_dist,0,0.314983
0,1,21,vac_dist,1,0.127113
0,1,21,vac_dist,2,0.234656
0,1,21,vac_dist,3,0.323248
0,1,22,vac_dist,0,0.215602
0,1,22,vac_dist,1,0.534303
0,1,22,vac_dist,2,0.00378876
0,1,22,vac_dist,3,0.246307
0,1,23,vac_dist,0,0.195149
0,1,23,vac_dist,1,0.772266
0,1,23,vac_dist,2,0.0270825
0,1,23,vac_dist,3,0.00550191
0,1,24,vac_dist,0,0.404168
0,1,24,vac_dist,1,0.518511
0,1,24,vac_dist,2,0.0753105
0,1,24,vac_dist,3,0.00201116
0,1,25,vac_dist,0,0.191569
0,1,25,vac_dist,1,0.675646
0,1,25,vac_dist,2,0.0781846
0,1,25,vac_dist,3,0.0545996
0,1,26,vac_dist,0,0.0630976
0,1,26,vac_dist,1,0.417202
0,1,26,vac_dist,2,0.0485221
0,1,26,vac_dist,3,0.471178
0,1,27,vac_dist,0,0.623029
0,1,27,vac_dist,1,0.0378209
0,1,27,vac_dist,2,0.134796
0,1,27,vac_dist,3,0.204354
0,1,28,vac_dist,0,0.128127
0,1,28,vac_dist,1,0.0927958
0,1,28,vac_dist,2,0.311768
0,1,28,vac_dist,3,0.467309
0,1,29,vac_dist,0,0.129959
0,1,29,vac_dist,1,0.454296
0,1,29,vac_dist,2,0.209952
0,1,29,vac_dist,3,0.205793
0,1,30,vac_dist,0,0.754672
0,1,30,vac_dist,1,0.195891
0,1,30,vac_dist,2,0.022026
0,1,30,vac_dist,3,0.0274111
0,1,31,vac_dist,0,0.0110701
0,1,31,vac_dist,1,0.217183
0,1,31,vac_dist,2,0.414219
0,1,31,vac_dist,3,0.357528
0,1,32,vac_dist,0,0.29089
0,1,32,vac_dist,1,0.0391432
0,1,32,vac_dist,2,0.484967
0,1,32,vac_dist,3,0.185
0,1,33,vac_dist,0,0.614458
0,1,33,vac_dist,1,0.088134
0,1,33,vac_dist,2,0.0988572
0,1,33,vac_dist,3,0.198551
0,1,34,vac_dist,0,0.0531484
0,1,34,vac_dist,1,0.43898
0,1,34,vac_dist,2,0.274324
0,1,34,vac_dist,3,0.233547
0,1,35,vac_dist,0,0.120723
0,1,35,vac_dist,1,0.459833
0,1,35,vac_dist,2,0.212616
0,1,35,vac_dist,3,0.206828
0,1,36,vac_dist,0,0.0926581
0,1,36,vac_dist,1,0.448615
0,1,36,vac_dist,2,0.417811
0,1,36,vac_dist,3,0.0409155
0,1,37,vac_dist,0,0.247346
0,1,37,vac_dist,1,0.450789
0,1,37,vac_dist,2,0.179666
0,1,37,vac_dist,3,0.122198
0,1,38,vac_dist,0,0.131244
0,1,38,vac_dist,1,0.0758923
0,1,38,vac_dist,2,0.329691
0,1,38,vac_dist,3,0.463173
0,1,39,vac_dist,0,0.274527
0,1,39,vac_dist,1,0.607895
0,1,39,vac_dist,2,0.0313368
0,1,39,vac_dist,3,0.0862404
0,1,40,vac_dist,0,0.341134
0,1,40,vac_dist,1,0.378778
0,1,40,vac_dist,2,0.14845
0,1,40,vac_dist,3,0.131638
0,1,41,vac_dist,0,0.278743
0,1,41,vac_dist,1,0.467312
0,1,41,vac_dist,2,0.0454785
0,1,41,vac_dist,3,0.208467
0,1,42,vac_dist,0,0.775477
0,1,42,vac_dist,1,0.103454
0,1,42,vac_dist,2,0.0487755
0,1,42,vac_dist,3,0.0722943
0,1,43,vac_dist,0,0.196815
0,1,43,vac_dist,1,0.559139
0,1,43,vac_dist,2,0.120813
0,1,43,vac_dist,3,0.123233
0,1,44,vac_dist,0,0.668753
0,1,44,vac_dist,1,0.146057
0,1,44,vac_dist,2,0.142582
0,1,44,vac_dist,3,0.0426085
0,1,45,vac_dist,0,0.0542092
0,1,45,vac_dist,1,0.59181
0,1,45,vac_dist,2,0.116134
0,1,45,vac_dist,3,0.237846
0,1,46,vac_dist,0,0.264862
0,1,46,vac_dist,1,0.284653
0,1,46,vac_dist,2,0.314036
0,1,46,vac_dist,3,0.136448
0,1,47,vac_dist,0,0.710906
0,1,47,vac_dist,1,0.0243326
0,1,47,vac_dist,2,0.137413
0,1,47,vac_dist,3,0.127348
0,1,48,vac_dist,0,0.0205567
0,1,48,vac_dist,1,0.795245
0,1,48,vac_dist,2,0.141774
0,1,48,vac_dist,3,0.042425
0,1,49,vac_dist,0,0.0511821
0,1,49,vac_dist,1,0.384337
0,1,49,vac_dist,2,0.0149786
0,1,49,vac_dist,3,0.549502
1,0,0,vac_dist,0,0.532496
1,0,0,vac_dist,1,0.323497
1,0,0,vac_dist,2,0.0458767
1,0,0,vac_dist,3,0.0981299
1,0,1,vac_dist,0,0.0907081
1,0,1,vac_dist,1,0.0222494
1,0,1,vac_dist,2,0.694096
1,0,1,vac_dist,3,0.192946
1,0,2,vac_dist,0,0.139162
1,0,2,vac_dist,1,0.33884
1,0,2,vac_dist,2,0.0053843
1,0,2,vac_dist,3,0.516614
1,0,3,vac_dist,0,0.109399
1,0,3,vac_dist,1,0.282952
1,0,3,vac_dist,2,0.396229
1,0,3,vac_dist,3,0.21142
1,0,4,vac_dist,0,0.0343464
1,0,4,vac_dist,1,0.722039
1,0,4,vac_dist,2,0.188829
1,0,4,vac_dist,3,0.0547855
1,0,5,vac_dist,0,0.160911
1,0,5,vac_dist,1,0.716019
1,0,5,vac_dist,2,0.120703
1,0,5,vac_dist,3,0.00236714
1,0,6,vac_dist,0,0.154195
1,0,6,vac_dist,1,0.374567
1,0,6,vac_dist,2,0.19944
1,0,6,vac_dist,3,0.271799
1,0,7,vac_dist,0,0.0724326
1,0,7,vac_dist,1,0.540693
1,0,7,vac_dist,2,0.385646
1,0,7,vac_dist,3,0.00122884
1,0,8,vac_dist,0,0.125136
1,0,8,vac_dist,1,0.0682647
1,0,8,vac_dist,2,0.733936
1,0,8,vac_dist,3,0.0726628
1,0,9,vac_dist,0,0.0204462
1,0,9,vac_dist,1,0.117806
1,0,9,vac_dist,2,0.24248
1,0,9,vac_dist,3,0.619268
1,0,10,vac_dist,0,0.0374984
1,0,10,vac_dist,1,0.393884
1,0,10,vac_dist,2,0.175291
1,0,10,vac_dist,3,0.393327
1,0,11,vac_dist,0,0.119772
1,0,11,vac_dist,1,0.631679
1,0,11,vac_dist,2,0.237011
1,0,11,vac_dist,3,0.0115377
1,0,12,vac_dist,0,0.367936
1,0,12,vac_dist,1,0.127583
1,0,12,vac_dist,2,0.390843
1,0,12,vac_dist,3,0.113638
1,0,13,vac_dist,0,0.0510819
1,0,13,vac_dist,1,0.194652
1,0,13,vac_dist,2,0.634081
1,0,13,vac_dist,3,0.120186
1,0,14,vac_dist,0,0.0765723
1,0,14,vac_dist,1,0.0306811
1,0,14,vac_dist,2,0.287886
1,0,14,vac_dist,3,0.604861
1,0,15,vac_dist,0,0.20266
1,0,15,vac_dist,1,0.366721
1,0,15,vac_dist,2,0.244241
1,0,15,vac_dist,3,0.186377
1,0,16,vac_dist,0,0.403656
1,0,16,vac_dist,1,0.128454
1,0,16,vac_dist,2,0.108212
1,0,16,vac_dist,3,0.359678
1,0,17,vac_dist,0,0.0810706
1,0,17,vac_dist,1,0.20913
1,0,17,vac_dist,2,0.57901
1,0,17,vac_dist,3,0.13079
1,0,18,vac_dist,0,0.297815
1,0,18,vac_dist,1,0.444364
1,0,18,vac_dist,2,0.0600921
1,0,18,vac_dist,3,0.197728
1,0,19,vac_dist,0,0.278037
1,0,19,vac_dist,1,0.238307
1,0,19,vac_dist,2,0.448218
1,0,19,vac_dist,3,0.0354381
1,0,20,vac_dist,0,0.0862211
1,0,20,vac_dist,1,0.271504
1,0,20,vac_dist,2,0.0178536
1,0,20,vac_dist,3,0.624421
1,0,21,vac_dist,0,0.303013
1,0,21,vac_dist,1,0.0402065
1,0,21,vac_dist,2,0.0565622
1,0,21,vac_dist,3,0.600218
1,0,22,vac_dist,0,0.687927
1,0,22,vac_dist,1,0.0487245
1,0,22,vac_dist,2,0.103651
1,0,22,vac_dist,3,0.159698
1,0,23,vac_dist,0,0.49855
1,0,23,vac_dist,1,0.0386515
1,0,23,vac_dist,2,0.291538
1,0,23,vac_dist,3,0.171261
1,0,24,vac_dist,0,0.0263308
1,0,24,vac_dist,1,0.0998438
1,0,24,vac_dist,2,0.144897
1,0,24,vac_dist,3,0.728928
1,0,25,vac_dist,0,0.0822536
1,0,25,vac_dist,1,0.123064
1,0,25,vac_dist,2,0.754883
1,0,25,vac_dist,3,0.0397996
1,0,26,vac_dist,0,0.0231956
1,0,26,vac_dist,1,0.207971
1,0,26,vac_dist,2,0.313459
1,0,26,vac_dist,3,0.455374
1,0,27,vac_dist,0,0.267116
1,0,27,vac_dist,1,0.200823
1,0,27,vac_dist,2,0.000969928
1,0,27,vac_dist,3,0.53109
1,0,28,vac_dist,0,0.149928
1,0,28,vac_dist,1,0.438383
1,0,28,vac_dist,2,0.354884
1,0,28,vac_dist,3,0.0568049
1,0,29,vac_dist,0,0.422604
1,0,29,vac_dist,1,0.122389
1,0,29,vac_dist,2,0.307871
1,0,29,vac_dist,3,0.147136
1,0,30,vac_dist,0,0.528196
1,0,30,vac_dist,1,0.0484381
1,0,30,vac_dist,2,0.141032
1,0,30,vac_dist,3,0.282333
1,0,31,vac_dist,0,0.194641
1,0,31,vac_dist,1,0.0797995
1,0,31,vac_dist,2,0.0941866
1,0,31,vac_dist,3,0.631373
1,0,32,vac_dist,0,0.146054
1,0,32,vac_dist,1,0.0719258
1,0,32,vac_dist,2,0.0442175
1,0,32,vac_dist,3,0.737803
1,0,33,vac_dist,0,0.293945
1,0,33,vac_dist,1,0.0800074
1,0,33,vac_dist,2,0.395566
1,0,33,vac_dist,3,0.230482
1,0,34,vac_dist,0,0.0615386
1,0,34,vac_dist,1,0.291865
1,0,34,vac_dist,2,0.187206
1,0,34,vac_dist,3,0.45939
1,0,35,vac_dist,0,0.152966
1,0,35,vac_dist,1,0.393148
1,0,35,vac_dist,2,0.213224
1,0,35,vac_dist,3,0.240661
1,0,36,vac_dist,0,0.646824
1,0,36,vac_dist,1,0.153867
1,0,36,vac_dist,2,0.0728002
1,0,36,vac_dist,3,0.126508
1,0,37,vac_dist,0,0.459527
1,0,37,vac_dist,1,0.0145458
1,0,37,vac_dist,2,0.455589
1,0,37,vac_dist,3,0.0703388
1,0,38,vac_dist,0,0.570928
1,0,38,vac_dist,1,0.18446
1,0,38,vac_dist,2,0.0940287
1,0,38,vac_dist,3,0.150583
1,0,39,vac_dist,0,0.262993
1,0,39,vac_dist,1,0.0173132
1,0,39,vac_dist,2,0.260839
1,0,39,vac_dist,3,0.458855
1,0,40,vac_dist,0,0.153183
1,0,40,vac_dist,1,0.190804
1,0,40,vac_dist,2,0.155143
1,0,40,vac_dist,3,0.500871
1,0,41,vac_dist,0,0.255644
1,0,41,vac_dist,1,0.206715
1,0,41,vac_dist,2,0.254877
1,0,41,vac_dist,3,0.282764
1,0,42,vac_dist,0,0.44158
1,0,42,vac_dist,1,0.0836902
1,0,42,vac_dist,2,0.302268
1,0,42,vac_dist,3,0.172461
1,0,43,vac_dist,0,0.681502
1,0,43,vac_dist,1,0.0973571
1,0,43,vac_dist,2,0.0959919
1,0,43,vac_dist,3,0.125149
1,0,44,vac_dist,0,0.56334
1,0,44,vac_dist,1,0.0894013
1,0,44,vac_dist,2,0.0115893
1,0,44,vac_dist,3,0.335669
1,0,45,vac_dist,0,0.345122
1,0,45,vac_dist,1,0.108936
1,0,45,vac_dist,2,0.0973064
1,0,45,vac_dist,3,0.448636
1,0,46,vac_dist,0,0.178771
1,0,46,vac_dist,1,0.101574
1,0,46,vac_dist,2,0.718771
1,0,46,vac_dist,3,0.000884046
1,0,47,vac_dist,0,0.0950934
1,0,47,vac_dist,1,0.677482
1,0,47,vac_dist,2,0.0775908
1,0,47,vac_dist,3,0.149834
1,0,48,vac_dist,0,0.0436469
1,0,48,vac_dist,1,0.833878
1,0,48,vac_dist,2,0.102458
1,0,48,vac_dist,3,0.0200164
1,0,49,vac_dist,0,0.261604
1,0,49,vac_dist,1,0.344347
1,0,49,vac_dist,2,0.326114
1,0,49,vac_dist,3,0.0679339
1,1,0,vac_dist,0,0.665145
1,1,0,vac_dist,1,0.280419
1,1,0,vac_dist,2,0.0202494
1,1,0,vac_dist,3,0.0341865
1,1,1,vac_dist,0,0.540429
1,1,1,vac_dist,1,0.0530046
1,1,1,vac_dist,2,0.153152
1,1,1,vac_dist,3,0.253414
1,1,2,vac_dist,0,0.0609846
1,1,2,vac_dist,1,0.0285545
1,1,2,vac_dist,2,0.115014
1,1,2,vac_dist,3,0.795447
1,1,3,vac_dist,0,0.343789
1,1,3,vac_dist,1,0.0405908
1,1,3,vac_dist,2,0.506505
1,1,3,vac_dist,3,0.109116
1,1,4,vac_dist,0,0.373648
1,1,4,vac_dist,1,0.0464065
1,1,4,vac_dist,2,0.276828
1,1,4,vac_dist,3,0.303117
1,1,5,vac_dist,0,0.0845805
1,1,5,vac_dist,1,0.575882
1,1,5,vac_dist,2,0.175957
1,1,5,vac_dist,3,0.163581
1,1,6,vac_dist,0,0.30819
1,1,6,vac_dist,1,0.391535
1,1,6,vac_dist,2,0.0152925
1,1,6,vac_dist,3,0.284983
1,1,7,vac_dist,0,0.089887
1,1,7,vac_dist,1,0.00910835
1,1,7,vac_dist,2,0.0981088
1,1,7,vac_dist,3,0.802896
1,1,8,vac_dist,0,0.156303
1,1,8,vac_dist,1,0.539106
1,1,8,vac_dist,2,0.0945627
1,1,8,vac_dist,3,0.210028
1,1,9,vac_dist,0,0.0366812
1,1,9,vac_dist,1,0.477237
1,1,9,vac_dist,2,0.361421
1,1,9,vac_dist,3,0.12466
1,1,10,vac_dist,0,0.322468
1,1,10,vac_dist,1,0.0897178
1,1,10,vac_dist,2,0.348397
1,1,10,vac_dist,3,0.239417
1,1,11,vac_dist,0,0.222856
1,1,11,vac_dist,1,0.478141
1,1,11,vac_dist,2,0.148825
1,1,11,vac_dist,3,0.150178
1,1,12,vac_dist,0,0.237933
1,1,12,vac_dist,1,0.320839
1,1,12,vac_dist,2,0.0890014
1,1,12,vac_dist,3,0.352226
1,1,13,vac_dist,0,0.51995
1,1,13,vac_dist,1,0.092887
1,1,13,vac_dist,2,0.352677
1,1,13,vac_dist,3,0.0344853
1,1,14,vac_dist,0,0.0284676
1,1,14,vac_dist,1,0.330237
1,1,14,vac_dist,2,0.382133
1,1,14,vac_dist,3,0.259162
1,1,15,vac_dist,0,0.203663
1,1,15,vac_dist,1,0.499477
1,1,15,vac_dist,2,0.00636975
1,1,15,vac_dist,3,0.29049
1,1,16,vac_dist,0,0.318722
1,1,16,vac_dist,1,0.210345
1,1,16,vac_dist,2,0.00758223
1,1,16,vac_dist,3,0.46335
1,1,17,vac_dist,0,0.675333
1,1,17,vac_dist,1,0.0105522
1,1,17,vac_dist,2,0.204859
1,1,17,vac_dist,3,0.109256
1,1,18,vac_dist,0,0.223632
1,1,18,vac_dist,1,0.199654
1,1,18,vac_dist,2,0.534453
1,1,18,vac_dist,3,0.0422617
1,1,19,vac_dist,0,0.237523
1,1,19,vac_dist,1,0.0602246
1,1,19,vac_dist,2,0.679498
1,1,19,vac_dist,3,0.0227546
1,1,20,vac_dist,0,0.219408
1,1,20,vac_dist,1,0.386803
1,1,20,vac_dist,2,0.22695
1,1,20,vac_dist,3,0.166839
1,1,21,vac_dist,0,0.313523
1,1,21,vac_dist,1,0.00775182
1,1,21,vac_dist,2,0.0867922
1,1,21,vac_dist,3,0.591933
1,1,22,vac_dist,0,0.00407668
1,1,22,vac_dist,1,0.541146
1,1,22,vac_dist,2,0.220688
1,1,22,vac_dist,3,0.23409
1,1,23,vac_dist,0,0.476485
1,1,23,vac_dist,1,0.259093
1,1,23,vac_dist,2,0.253437
1,1,23,vac_dist,3,0.0109853
1,1,24,vac_dist,0,0.282929
1,1,24,vac_dist,1,0.101388
1,1,24,vac_dist,2,0.145799
1,1,24,vac_dist,3,0.469884
1,1,25,vac_dist,0,0.205856
1,1,25,vac_dist,1,0.469137
1,1,25,vac_dist,2,0.110606
1,1,25,vac_dist,3,0.214402
1,1,26,vac_dist,0,0.338066
1,1,26,vac_dist,1,0.463242
1,1,26,vac_dist,2,0.0117871
1,1,26,vac_dist,3,0.186905
1,1,27,vac_dist,0,0.580066
1,1,27,vac_dist,1,0.199887
1,1,27,vac_dist,2,0.149045
1,1,27,vac_dist,3,0.0710018
1,1,28,vac_dist,0,0.0459921
1,1,28,vac_dist,1,0.452655
1,1,28,vac_dist,2,0.393841
1,1,28,vac_dist,3,0.107512
1,1,29,vac_dist,0,0.126528
1,1,29,vac_dist,1,0.112827
1,1,29,vac_dist,2,0.248485
1,1,29,vac_dist,3,0.51216
1,1,30,vac_dist,0,0.0984101
