OPTIM_ID,STEP_ID,PARTICLE_ID,PAR_NAME,INDEX,PAR_VALUE
0,0,40,vac_dist,3,0.105155
0,0,41,vac_dist,0,0.240489
0,0,41,vac_dist,1,0.365518
0,0,41,vac_dist,2,0.335387
0,0,41,vac_dist,3,0.0586063
0,0,42,vac_dist,0,0.0382351
0,0,42,vac_dist,1,0.400012
0,0,42,vac_dist,2,0.251023
0,0,42,vac_dist,3,0.31073
0,0,43,vac_dist,0,0.234163
0,0,43,vac_dist,1,0.153614
0,0,43,vac_dist,2,0.179017
0,0,43,vac_dist,3,0.433206
0,0,44,vac_dist,0,0.771661
0,0,44,vac_dist,1,0.153514
0,0,44,vac_dist,2,0.0549071
0,0,44,vac_dist,3,0.0199183
0,0,45,vac_dist,0,0.31412
0,0,45,vac_dist,1,0.50258
0,0,45,vac_dist,2,0.112251
0,0,45,vac_dist,3,0.0710495
0,0,46,vac_dist,0,0.0559752
0,0,46,vac_dist,1,0.829376
0,0,46,vac_dist,2,0.0997554
0,0,46,vac_dist,3,0.0148932
0,0,47,vac_dist,0,0.2032
0,0,47,vac_dist,1,0.141454
0,0,47,vac_dist,2,0.114631
0,0,47,vac_dist,3,0.540715
0,0,48,vac_dist,0,0.410403
0,0,48,vac_dist,1,0.432911
0,0,48,vac_dist,2,0.111577
0,0,48,vac_dist,3,0.0451088
0,0,49,vac_dist,0,0.518461
0,0,49,vac_dist,1,0.306914
0,0,49,vac_dist,2,0.130533
0,0,49,vac_dist,3,0.0440916
0,1,0,vac_dist,0,0.486789
0,1,0,vac_dist,1,0.0024859
0,1,0,vac_dist,2,0.185956
0,1,0,vac_dist,3,0.324769
0,1,1,vac_dist,0,0.335192
0,1,1,vac_dist,1,0.562829
0,1,1,vac_dist,2,0.0922883
0,1,1,vac_dist,3,0.00969094
0,1,2,vac_dist,0,0.0254752
0,1,2,vac_dist,1,0.506566
0,1,2,vac_dist,2,0.0430821
0,1,2,vac_dist,3,0.424877
0,1,3,vac_dist,0,0.0212611
0,1,3,vac_dist,1,0.402652
0,1,3,vac_dist,2,0.16298
0,1,3,vac_dist,3,0.413106
0,1,4,vac_dist,0,0.304561
0,1,4,vac_dist,1,0.0745074
0,1,4,vac_dist,2,0.107251
0,1,4,vac_dist,3,0.513681
0,1,5,vac_dist,0,0.771661
0,1,5,vac_dist,1,0.153514
0,1,5,vac_dist,2,0.0549071
0,1,5,vac_dist,3,0.0199183
0,1,6,vac_dist,0,0.325176
0,1,6,vac_dist,1,0.124153
0,1,6,vac_dist,2,0.0807046
0,1,6,vac_dist,3,0.469966
0,1,7,vac_dist,0,0.340969
0,1,7,vac_dist,1,0.189327
0,1,7,vac_dist,2,0.0623048
0,1,7,vac_dist,3,0.407399
0,1,8,vac_dist,0,0.356718
0,1,8,vac_dist,1,0.148502
0,1,8,vac_dist,2,0.478461
0,1,8,vac_dist,3,0.0163191
0,1,9,vac_dist,0,0.0675148
0,1,9,vac_dist,1,0.775504
0,1,9,vac_dist,2,0.122077
0,1,9,vac_dist,3,0.0349035
0,1,10,vac_dist,0,0.259097
0,1,10,vac_dist,1,0.511123
0,1,10,vac_dist,2,0.0121145
0,1,10,vac_dist,3,0.217666
0,1,11,vac_dist,0,0.384363
0,1,11,vac_dist,1,0.207481
0,1,11,vac_dist,2,0.0113852
0,1,11,vac_dist,3,0.396771
0,1,12,vac_dist,0,0.296164
0,1,12,vac_dist,1,0.0340444
0,1,12,vac_dist,2,0.0749214
0,1,12,vac_dist,3,0.59487
0,1,13,vac_dist,0,0.340646
0,1,13,vac_dist,1,0.631211
0,1,13,vac_dist,2,0.0212097
0,1,13,vac_dist,3,0.00693321
0,1,14,vac_dist,0,0.401389
0,1,14,vac_dist,1,0.0829808
0,1,14,vac_dist,2,0.131788
0,1,14,vac_dist,3,0.383842
0,1,15,vac_dist,0,0.0443279
0,1,15,vac_dist,1,0.275019
0,1,15,vac_dist,2,0.328127
0,1,15,vac_dist,3,0.352526
0,1,16,vac_dist,0,0.582986
0,1,16,vac_dist,1,0.115209
0,1,16,vac_dist,2,0.177275
0,1,16,vac_dist,3,0.12453
0,1,17,vac_dist,0,0.691618
0,1,17,vac_dist,1,0.0217046
0,1,17,vac_dist,2,0.184406
0,1,17,vac_dist,3,0.102271
0,1,18,vac_dist,0,0.366794
0,1,18,vac_dist,1,0.00143238
0,1,18,vac_dist,2,0.288097
0,1,18,vac_dist,3,0.343676
0,1,19,vac_dist,0,0.176245
0,1,19,vac_dist,1,0.567285
0,1,19,vac_dist,2,0.0749195
0,1,19,vac_dist,3,0.181551
0,1,20,vac_dist,0,0.320616
0,1,20,vac_dist,1,0.348489
0,1,20,vac_dist,2,0.0844911
0,1,20,vac_dist,3,0.246404
0,1,21,vac_dist,0,0.308716
0,1,21,vac_dist,1,0.32302
0,1,21,vac_dist,2,0.169311
0,1,21,vac_dist,3,0.198953
0,1,22,vac_dist,0,0.685235
0,1,22,vac_dist,1,0.0909586
0,1,22,vac_dist,2,0.188967
0,1,22,vac_dist,3,0.0348391
0,1,23,vac_dist,0,0.238244
0,1,23,vac_dist,1,0.122871
0,1,23,vac_dist,2,0.598668
0,1,23,vac_dist,3,0.0402172
0,1,24,vac_dist,0,0.700717
0,1,24,vac_dist,1,0.220397
0,1,24,vac_dist,2,0.0280021
0,1,24,vac_dist,3,0.0508848
0,1,25,vac_dist,0,0.0784211
0,1,25,vac_dist,1,0.377053
0,1,25,vac_dist,2,0.0699055
0,1,25,vac_dist,3,0.47462
0,1,26,vac_dist,0,0.047263
0,1,26,vac_dist,1,0.169492
0,1,26,vac_dist,2,0.138406
0,1,26,vac_dist,3,0.644839
0,1,27,vac_dist,0,0.144008
0,1,27,vac_dist,1,0.029737
0,1,27,vac_dist,2,0.490347
0,1,27,vac_dist,3,0.335908
0,1,28,vac_dist,0,0.431352
0,1,28,vac_dist,1,0.159165
0,1,28,vac_dist,2,0.304695
0,1,28,vac_dist,3,0.104787
0,1,29,vac_dist,0,0.123887
0,1,29,vac_dist,1,0.672839
0,1,29,vac_dist,2,0.0764507
0,1,29,vac_dist,3,0.126823
0,1,30,vac_dist,0,0.0600016
0,1,30,vac_dist,1,0.136538
0,1,30,vac_dist,2,0.00123488
0,1,30,vac_dist,3,0.802225
0,1,31,vac_dist,0,0.115068
0,1,31,vac_dist,1,0.0352047
0,1,31,vac_dist,2,0.706455
0,1,31,vac_dist,3,0.143273
0,1,32,vac_dist,0,0.823632
0,1,32,vac_dist,1,0.0362785
0,1,32,vac_dist,2,0.0640161
0,1,32,vac_dist,3,0.076073
0,1,33,vac_dist,0,0.373256
0,1,33,vac_dist,1,0.232269
0,1,33,vac_dist,2,0.315721
0,1,33,vac_dist,3,0.0787544
0,1,34,vac_dist,0,0.423769
0,1,34,vac_dist,1,0.0194297
0,1,34,vac_dist,2,0.289057
0,1,34,vac_dist,3,0.267745
0,1,35,vac_dist,0,0.501512
0,1,35,vac_dist,1,0.13705
0,1,35,vac_dist,2,0.244138
0,1,35,vac_dist,3,0.117301
0,1,36,vac_dist,0,0.198418
0,1,36,vac_dist,1,0.43128
0,1,36,vac_dist,2,0.21934
0,1,36,vac_dist,3,0.150962
0,1,37,vac_dist,0,0.529766
0,1,37,vac_dist,1,0.0934593
0,1,37,vac_dist,2,0.198433
0,1,37,vac_dist,3,0.178343
0,1,38,vac_dist,0,3.22751e-05
0,1,38,vac_dist,1,0.152018
0,1,38,vac_dist,2,0.721313
0,1,38,vac_dist,3,0.126637
0,1,39,vac_dist,0,0.156749
0,1,39,vac_dist,1,0.410415
0,1,39,vac_dist,2,0.368494
0,1,39,vac_dist,3,0.0643421
0,1,40,vac_dist,0,0.232825
0,1,40,vac_dist,1,0.171009
0,1,40,vac_dist,2,0.0968655
0,1,40,vac_dist,3,0.499301
0,1,41,vac_dist,0,0.452212
0,1,41,vac_dist,1,0.12347
0,1,41,vac_dist,2,0.335106
0,1,41,vac_dist,3,0.0892129
0,1,42,vac_dist,0,0.00296516
0,1,42,vac_dist,1,0.875772
0,1,42,vac_dist,2,0.0151702
0,1,42,vac_dist,3,0.106092
0,1,43,vac_dist,0,0.402866
0,1,43,vac_dist,1,0.389206
0,1,43,vac_dist,2,0.0822925
0,1,43,vac_dist,3,0.125635
0,1,44,vac_dist,0,0.409117
0,1,44,vac_dist,1,0.180154
0,1,44,vac_dist,2,0.0158359
0,1,44,vac_dist,3,0.394893
0,1,45,vac_dist,0,0.561194
0,1,45,vac_dist,1,0.12517
0,1,45,vac_dist,2,0.0145128
0,1,45,vac_dist,3,0.299123
0,1,46,vac_dist,0,0.666399
0,1,46,vac_dist,1,0.064113
0,1,46,vac_dist,2,0.255375
0,1,46,vac_dist,3,0.0141127
0,1,47,vac_dist,0,0.210278
0,1,47,vac_dist,1,0.103212
0,1,47,vac_dist,2,0.542786
0,1,47,vac_dist,3,0.143724
0,1,48,vac_dist,0,0.119935
0,1,48,vac_dist,1,0.533936
0,1,48,vac_dist,2,0.0389016
0,1,48,vac_dist,3,0.307228
0,1,49,vac_dist,0,0.144236
0,1,49,vac_dist,1,0.0267979
0,1,49,vac_dist,2,0.521775
0,1,49,vac_dist,3,0.307192
1,0,0,vac_dist,0,0.0934723
1,0,0,vac_dist,1,0.0196823
1,0,0,vac_dist,2,0.225008
1,0,0,vac_dist,3,0.661838
1,0,1,vac_dist,0,0.233114
1,0,1,vac_dist,1,0.336705
1,0,1,vac_dist,2,0.01524
1,0,1,vac_dist,3,0.414941
1,0,2,vac_dist,0,0.00854364
1,0,2,vac_dist,1,0.748251
1,0,2,vac_dist,2,0.0489486
1,0,2,vac_dist,3,0.194257
1,0,3,vac_dist,0,0.675044
1,0,3,vac_dist,1,0.197414
1,0,3,vac_dist,2,0.0458694
1,0,3,vac_dist,3,0.0816725
1,0,4,vac_dist,0,0.054346
1,0,4,vac_dist,1,0.168433
1,0,4,vac_dist,2,0.736037
1,0,4,vac_dist,3,0.0411839
1,0,5,vac_dist,0,0.281144
1,0,5,vac_dist,1,0.0484585
1,0,5,vac_dist,2,0.482985
1,0,5,vac_dist,3,0.187413
1,0,6,vac_dist,0,0.0438862
1,0,6,vac_dist,1,0.0813756
1,0,6,vac_dist,2,0.33117
1,0,6,vac_dist,3,0.543569
1,0,7,vac_dist,0,0.15405
1,0,7,vac_dist,1,0.0626705
1,0,7,vac_dist,2,0.133024
1,0,7,vac_dist,3,0.650255
1,0,8,vac_dist,0,0.0740651
1,0,8,vac_dist,1,0.443337
1,0,8,vac_dist,2,0.226278
1,0,8,vac_dist,3,0.25632
1,0,9,vac_dist,0,0.273853
1,0,9,vac_dist,1,0.462533
1,0,9,vac_dist,2,0.195659
1,0,9,vac_dist,3,0.067955
1,0,10,vac_dist,0,0.303686
1,0,10,vac_dist,1,0.392195
1,0,10,vac_dist,2,0.0566022
1,0,10,vac_dist,3,0.247517
1,0,11,vac_dist,0,0.463485
1,0,11,vac_dist,1,0.191278
1,0,11,vac_dist,2,0.000808104
1,0,11,vac_dist,3,0.34443
1,0,12,vac_dist,0,0.685966
1,0,12,vac_dist,1,0.0548937
1,0,12,vac_dist,2,0.138247
1,0,12,vac_dist,3,0.120893
1,0,13,vac_dist,0,0.0511292
1,0,13,vac_dist,1,0.463278
1,0,13,vac_dist,2,0.484226
1,0,13,vac_dist,3,0.00136753
1,0,14,vac_dist,0,0.524242
1,0,14,vac_dist,1,0.350711
1,0,14,vac_dist,2,0.0270758
1,0,14,vac_dist,3,0.0979711
1,0,15,vac_dist,0,0.346188
1,0,15,vac_dist,1,0.0325226
1,0,15,vac_dist,2,0.427066
1,0,15,vac_dist,3,0.194223
1,0,16,vac_dist,0,0.125608
1,0,16,vac_dist,1,0.0628694
1,0,16,vac_dist,2,0.525497
1,0,16,vac_dist,3,0.286026
1,0,17,vac_dist,0,0.196045
1,0,17,vac_dist,1,0.265485
1,0,17,vac_dist,2,0.082567
1,0,17,vac_dist,3,0.455903
1,0,18,vac_dist,0,0.197728
1,0,18,vac_dist,1,0.368232
1,0,18,vac_dist,2,0.118899
1,0,18,vac_dist,3,0.31514
1,0,19,vac_dist,0,0.761988
1,0,19,vac_dist,1,0.0226148
1,0,19,vac_dist,2,0.186564
1,0,19,vac_dist,3,0.0288332
1,0,20,vac_dist,0,0.100278
1,0,20,vac_dist,1,0.468833
1,0,20,vac_dist,2,0.0522584
1,0,20,vac_dist,3,0.378631
1,0,21,vac_dist,0,0.00223568
1,0,21,vac_dist,1,0.32035
1,0,21,vac_dist,2,0.575265
1,0,21,vac_dist,3,0.102149
1,0,22,vac_dist,0,0.167705
1,0,22,vac_dist,1,0.0320167
1,0,22,vac_dist,2,0.466813
1,0,22,vac_dist,3,0.333465
1,0,23,vac_dist,0,0.296432
1,0,23,vac_dist,1,0.17216
1,0,23,vac_dist,2,0.324768
1,0,23,vac_dist,3,0.206641
1,0,24,vac_dist,0,0.786169
1,0,24,vac_dist,1,0.157787
1,0,24,vac_dist,2,0.0161426
1,0,24,vac_dist,3,0.0399021
1,0,25,vac_dist,0,0.207589
1,0,25,vac_dist,1,0.181156
1,0,25,vac_dist,2,0.0147551
1,0,25,vac_dist,3,0.5965
1,0,26,vac_dist,0,0.0862436
1,0,26,vac_dist,1,0.663119
1,0,26,vac_dist,2,0.0475327
1,0,26,vac_dist,3,0.203105
1,0,27,vac_dist,0,0.177763
1,0,27,vac_dist,1,0.461118
1,0,27,vac_dist,2,0.00792366
1,0,27,vac_dist,3,0.353196
1,0,28,vac_dist,0,0.169268
1,0,28,vac_dist,1,0.0065366
1,0,28,vac_dist,2,0.181143
1,0,28,vac_dist,3,0.643052
1,0,29,vac_dist,0,0.200425
1,0,29,vac_dist,1,0.388618
1,0,29,vac_dist,2,0.0998882
1,0,29,vac_dist,3,0.311069
1,0,30,vac_dist,0,0.0244206
1,0,30,vac_dist,1,0.099461
1,0,30,vac_dist,2,0.658999
1,0,30,vac_dist,3,0.217119
1,0,31,vac_dist,0,0.280594
1,0,31,vac_dist,1,0.431362
1,0,31,vac_dist,2,0.234355
1,0,31,vac_dist,3,0.053689
1,0,32,vac_dist,0,0.0664618
1,0,32,vac_dist,1,0.27427
1,0,32,vac_dist,2,0.0386604
1,0,32,vac_dist,3,0.620608
1,0,33,vac_dist,0,0.0919411
1,0,33,vac_dist,1,0.203325
1,0,33,vac_dist,2,0.189562
1,0,33,vac_dist,3,0.515173
1,0,34,vac_dist,0,0.312937
1,0,34,vac_dist,1,0.504985
1,0,34,vac_dist,2,0.0826694
1,0,34,vac_dist,3,0.0994086
1,0,35,vac_dist,0,0.722329
1,0,35,vac_dist,1,0.115937
1,0,35,vac_dist,2,0.017518
1,0,35,vac_dist,3,0.144216
1,0,36,vac_dist,0,0.0237049
1,0,36,vac_dist,1,0.166041
1,0,36,vac_dist,2,0.639662
1,0,36,vac_dist,3,0.170592
1,0,37,vac_dist,0,0.0895149
1,0,37,vac_dist,1,0.764762
1,0,37,vac_dist,2,0.0875304
1,0,37,vac_dist,3,0.058193
1,0,38,vac_dist,0,0.127696
1,0,38,vac_dist,1,0.011818
1,0,38,vac_dist,2,0.489776
1,0,38,vac_dist,3,0.37071
1,0,39,vac_dist,0,0.644043
1,0,39,vac_dist,1,0.115454
1,0,39,vac_dist,2,0.0772957
1,0,39,vac_dist,3,0.163207
1,0,40,vac_dist,0,0.039484
1,0,40,vac_dist,1,0.254247
1,0,40,vac_dist,2,0.448439
1,0,40,vac_dist,3,0.257829
1,0,41,vac_dist,0,0.0632846
1,0,41,vac_dist,1,0.211403
1,0,41,vac_dist,2,0.429884
1,0,41,vac_dist,3,0.295428
1,0,42,vac_dist,0,0.0922287
1,0,42,vac_dist,1,0.807414
1,0,42,vac_dist,2,0.05397
1,0,42,vac_dist,3,0.0463871
1,0,43,vac_dist,0,0.265042
1,0,43,vac_dist,1,0.628877
1,0,43,vac_dist,2,0.00739115
1,0,43,vac_dist,3,0.0986903
1,0,44,vac_dist,0,0.282543
1,0,44,vac_dist,1,0.139493
1,0,44,vac_dist,2,0.222123
1,0,44,vac_dist,3,0.355841
1,0,45,vac_dist,0,0.121739
1,0,45,vac_dist,1,0.38894
1,0,45,vac_dist,2,0.41401
1,0,45,vac_dist,3,0.075311
1,0,46,vac_dist,0,0.11576
1,0,46,vac_dist,1,0.183756
1,0,46,vac_dist,2,0.397735
1,0,46,vac_dist,3,0.302749
1,0,47,vac_dist,0,0.508623
1,0,47,vac_dist,1,0.368188
1,0,47,vac_dist,2,0.108322
1,0,47,vac_dist,3,0.0148667
1,0,48,vac_dist,0,0.528302
1,0,48,vac_dist,1,0.0368082
1,0,48,vac_dist,2,0.180595
1,0,48,vac_dist,3,0.254294
1,0,49,vac_dist,0,0.714335
1,0,49,vac_dist,1,0.144075
1,0,49,vac_dist,2,0.0266948
1,0,49,vac_dist,3,0.114895
1,1,0,vac_dist,0,0.478336
1,1,0,vac_dist,1,0.0277116
1,1,0,vac_dist,2,0.463102
1,1,0,vac_dist,3,0.0308508
1,1,1,vac_dist,0,0.260107
1,1,1,vac_dist,1,0.251595
1,1,1,vac_dist,2,0.430136
1,1,1,vac_dist,3,0.0581623
1,1,2,vac_dist,0,0.118071
1,1,2,vac_dist,1,0.353113
1,1,2,vac_dist,2,0.466873
1,1,2,vac_dist,3,0.0619427
1,1,3,vac_dist,0,0.119903
1,1,3,vac_dist,1,0.13986
1,1,3,vac_dist,2,0.463893
1,1,3,vac_dist,3,0.276344
1,1,4,vac_dist,0,0.676743
1,1,4,vac_dist,1,0.122168
1,1,4,vac_dist,2,0.0588962
1,1,4,vac_dist,3,0.142193
1,1,5,vac_dist,0,0.292337
1,1,5,vac_dist,1,0.190012
1,1,5,vac_dist,2,0.304029
1,1,5,vac_dist,3,0.213623
1,1,6,vac_dist,0,0.129184
1,1,6,vac_dist,1,0.396236
1,1,6,vac_dist,2,0.377742
1,1,6,vac_dist,3,0.0968376
1,1,7,vac_dist,0,0.0207363
1,1,7,vac_dist,1,0.116223
1,1,7,vac_dist,2,0.551913
1,1,7,vac_dist,3,0.311128
1,1,8,vac_dist,0,0.330662
1,1,8,vac_dist,1,0.280097
1,1,8,vac_dist,2,0.309684
1,1,8,vac_dist,3,0.0795562
1,1,9,vac_dist,0,0.411096
1,1,9,vac_dist,1,0.120743
1,1,9,vac_dist,2,0.108967
1,1,9,vac_dist,3,0.359195
1,1,10,vac_dist,0,0.320372
1,1,10,vac_dist,1,0.284785
1,1,10,vac_dist,2,0.260227
1,1,10,vac_dist,3,0.134616
1,1,11,vac_dist,0,0.143833
1,1,11,vac_dist,1,0.0830575
1,1,11,vac_dist,2,0.188525
1,1,11,vac_dist,3,0.584585
1,1,12,vac_dist,0,0.00516114
1,1,12,vac_dist,1,0.00987183
1,1,12,vac_dist,2,0.694822
1,1,12,vac_dist,3,0.290145
1,1,13,vac_dist,0,0.151493
1,1,13,vac_dist,1,0.00856311
1,1,13,vac_dist,2,0.161611
1,1,13,vac_dist,3,0.678333
1,1,14,vac_dist,0,0.179249
1,1,14,vac_dist,1,0.0818183
1,1,14,vac_dist,2,0.490775
1,1,14,vac_dist,3,0.248157
1,1,15,vac_dist,0,0.121846
1,1,15,vac_dist,1,0.178347
1,1,15,vac_dist,2,0.102839
1,1,15,vac_dist,3,0.596968
1,1,16,vac_dist,0,0.00147094
1,1,16,vac_dist,1,0.237223
1,1,16,vac_dist,2,0.0022573
1,1,16,vac_dist,3,0.759049
1,1,17,vac_dist,0,0.321359
1,1,17,vac_dist,1,0.468048
1,1,17,vac_dist,2,0.069538
1,1,17,vac_dist,3,0.141055
1,1,18,vac_dist,0,0.195346
1,1,18,vac_dist,1,0.197325
1,1,18,vac_dist,2,0.125024
1,1,18,vac_dist,3,0.482304
1,1,19,vac_dist,0,0.0688223
1,1,19,vac_dist,1,0.0125979
1,1,19,vac_dist,2,0.0696731
1,1,19,vac_dist,3,0.848907
1,1,20,vac_dist,0,0.265042
1,1,20,vac_dist,1,0.628877
1,1,20,vac_dist,2,0.00739115
1,1,20,vac_dist,3,0.0986903
1,1,21,vac_dist,0,0.725658
1,1,21,vac_dist,1,0.103816
1,1,21,vac_dist,2,0.0180458
1,1,21,vac_dist,3,0.15248
1,1,22,vac_dist,0,0.166182
1,1,22,vac_dist,1,0.360635
1,1,22,vac_dist,2,0.143649
1,1,22,vac_dist,3,0.329534
1,1,23,vac_dist,0,0.298803
1,1,23,vac_dist,1,0.507618
1,1,23,vac_dist,2,0.0084711
1,1,23,vac_dist,3,0.185108
1,1,24,vac_dist,0,0.315742
1,1,24,vac_dist,1,0.101092
1,1,24,vac_dist,2,0.510499
1,1,24,vac_dist,3,0.0726663
1,1,25,vac_dist,0,0.682391
1,1,25,vac_dist,1,0.0663857
1,1,25,vac_dist,2,0.0808117
1,1,25,vac_dist,3,0.170412
1,1,26,vac_dist,0,0.342261
1,1,26,vac_dist,1,0.545942
1,1,26,vac_dist,2,0.103687
1,1,26,vac_dist,3,0.00811011
1,1,27,vac_dist,0,0.30791
1,1,27,vac_dist,1,0.150023
1,1,27,vac_dist,2,0.337078
1,1,27,vac_dist,3,0.204989
1,1,28,vac_dist,0,0.144104
1,1,28,vac_dist,1,0.104084
1,1,28,vac_dist,2,0.0493194
1,1,28,vac_dist,3,0.702493
1,1,29,vac_dist,0,0.110804
1,1,29,vac_dist,1,0.468788
1,1,29,vac_dist,2,0.0797129
1,1,29,vac_dist,3,0.340694
1,1,30,vac_dist,0,0.0955507
