OPTIM_ID,STEP_ID,PARTICLE_ID,PAR_NAME,INDEX,PAR_VALUE
0,0,48,vac_dist,2,0.295474
0,0,48,vac_dist,3,0.280865
0,0,49,vac_dist,0,0.372874
0,0,49,vac_dist,1,0.0279349
0,0,49,vac_dist,2,0.219603
0,0,49,vac_dist,3,0.379589
0,1,0,vac_dist,0,0.546927
0,1,0,vac_dist,1,0.000277855
0,1,0,vac_dist,2,0.126209
0,1,0,vac_dist,3,0.326586
0,1,1,vac_dist,0,0.333735
0,1,1,vac_dist,1,0.609091
0,1,1,vac_dist,2,0.0265411
0,1,1,vac_dist,3,0.0306326
0,1,2,vac_dist,0,0.122624
0,1,2,vac_dist,1,0.424005
0,1,2,vac_dist,2,0.206132
0,1,2,vac_dist,3,0.247239
0,1,3,vac_dist,0,0.222223
0,1,3,vac_dist,1,0.447377
0,1,3,vac_dist,2,0.136418
0,1,3,vac_dist,3,0.193981
0,1,4,vac_dist,0,0.182765
0,1,4,vac_dist,1,0.447789
0,1,4,vac_dist,2,0.303409
0,1,4,vac_dist,3,0.0660373
0,1,5,vac_dist,0,0.349966
0,1,5,vac_dist,1,0.300477
0,1,5,vac_dist,2,0.186996
0,1,5,vac_dist,3,0.16256
0,1,6,vac_dist,0,0.254906
0,1,6,vac_dist,1,0.520672
0,1,6,vac_dist,2,0.0985544
0,1,6,vac_dist,3,0.125868
0,1,7,vac_dist,0,0.616
0,1,7,vac_dist,1,0.169026
0,1,7,vac_dist,2,0.186813
0,1,7,vac_dist,3,0.0281608
0,1,8,vac_dist,0,0.462177
0,1,8,vac_dist,1,0.252801
0,1,8,vac_dist,2,0.158454
0,1,8,vac_dist,3,0.126568
0,1,9,vac_dist,0,0.263442
0,1,9,vac_dist,1,0.14838
0,1,9,vac_dist,2,0.43813
0,1,9,vac_dist,3,0.150048
0,1,10,vac_dist,0,0.506699
0,1,10,vac_dist,1,0.238663
0,1,10,vac_dist,2,0.134568
0,1,10,vac_dist,3,0.12007
0,1,11,vac_dist,0,0.0461559
0,1,11,vac_dist,1,0.283913
0,1,11,vac_dist,2,0.470017
0,1,11,vac_dist,3,0.199914
0,1,12,vac_dist,0,0.412142
0,1,12,vac_dist,1,0.361098
0,1,12,vac_dist,2,0.0175167
0,1,12,vac_dist,3,0.209244
0,1,13,vac_dist,0,0.363134
0,1,13,vac_dist,1,0.393563
0,1,13,vac_dist,2,0.231608
0,1,13,vac_dist,3,0.0116951
0,1,14,vac_dist,0,0.240289
0,1,14,vac_dist,1,0.210712
0,1,14,vac_dist,2,0.205466
0,1,14,vac_dist,3,0.343533
0,1,15,vac_dist,0,0.0327805
0,1,15,vac_dist,1,0.000217517
0,1,15,vac_dist,2,0.677945
0,1,15,vac_dist,3,0.289056
0,1,16,vac_dist,0,0.122257
0,1,16,vac_dist,1,0.262115
0,1,16,vac_dist,2,0.383586
0,1,16,vac_dist,3,0.232041
0,1,17,vac_dist,0,0.251299
0,1,17,vac_dist,1,0.45751
0,1,17,vac_dist,2,0.1808
0,1,17,vac_dist,3,0.110391
0,1,18,vac_dist,0,0.277006
0,1,18,vac_dist,1,0.226432
0,1,18,vac_dist,2,0.249708
0,1,18,vac_dist,3,0.246854
0,1,19,vac_dist,0,0.132944
0,1,19,vac_dist,1,0.468741
0,1,19,vac_dist,2,0.188526
0,1,19,vac_dist,3,0.209789
0,1,20,vac_dist,0,0.216255
0,1,20,vac_dist,1,0.0654661
0,1,20,vac_dist,2,0.191155
0,1,20,vac_dist,3,0.527125
0,1,21,vac_dist,0,0.579652
0,1,21,vac_dist,1,0.277991
0,1,21,vac_dist,2,0.0188354
0,1,21,vac_dist,3,0.123522
0,1,22,vac_dist,0,0.217091
0,1,22,vac_dist,1,0.342181
0,1,22,vac_dist,2,0.0183904
0,1,22,vac_dist,3,0.422338
0,1,23,vac_dist,0,0.106741
0,1,23,vac_dist,1,0.183148
0,1,23,vac_dist,2,0.479322
0,1,23,vac_dist,3,0.230789
0,1,24,vac_dist,0,0.323224
0,1,24,vac_dist,1,0.0260294
0,1,24,vac_dist,2,0.219288
0,1,24,vac_dist,3,0.431458
0,1,25,vac_dist,0,0.168947
0,1,25,vac_dist,1,0.246901
0,1,25,vac_dist,2,0.571748
0,1,25,vac_dist,3,0.0124031
0,1,26,vac_dist,0,0.024636
0,1,26,vac_dist,1,0.687502
0,1,26,vac_dist,2,0.0161195
0,1,26,vac_dist,3,0.271743
0,1,27,vac_dist,0,0.501859
0,1,27,vac_dist,1,0.238022
0,1,27,vac_dist,2,0.197422
0,1,27,vac_dist,3,0.0626966
0,1,28,vac_dist,0,0.440788
0,1,28,vac_dist,1,0.126895
0,1,28,vac_dist,2,0.197345
0,1,28,vac_dist,3,0.234972
0,1,29,vac_dist,0,0.0100202
0,1,29,vac_dist,1,0.544372
0,1,29,vac_dist,2,0.18722
0,1,29,vac_dist,3,0.258388
0,1,30,vac_dist,0,0.0375703
0,1,30,vac_dist,1,0.639853
0,1,30,vac_dist,2,0.0537445
0,1,30,vac_dist,3,0.268832
0,1,31,vac_dist,0,0.311025
0,1,31,vac_dist,1,0.0901924
0,1,31,vac_dist,2,0.089551
0,1,31,vac_dist,3,0.509231
0,1,32,vac_dist,0,0.653298
0,1,32,vac_dist,1,0.0499346
0,1,32,vac_dist,2,0.0426757
0,1,32,vac_dist,3,0.254092
0,1,33,vac_dist,0,0.171856
0,1,33,vac_dist,1,0.378732
0,1,33,vac_dist,2,0.300737
0,1,33,vac_dist,3,0.148675
0,1,34,vac_dist,0,0.534079
0,1,34,vac_dist,1,0.177964
0,1,34,vac_dist,2,0.265868
0,1,34,vac_dist,3,0.0220887
0,1,35,vac_dist,0,0.18446
0,1,35,vac_dist,1,0.24918
0,1,35,vac_dist,2,0.171115
0,1,35,vac_dist,3,0.395245
0,1,36,vac_dist,0,0.195392
0,1,36,vac_dist,1,0.184467
0,1,36,vac_dist,2,0.140267
0,1,36,vac_dist,3,0.479874
0,1,37,vac_dist,0,0.25774
0,1,37,vac_dist,1,0.339592
0,1,37,vac_dist,2,0.227475
0,1,37,vac_dist,3,0.175194
0,1,38,vac_dist,0,0.192594
0,1,38,vac_dist,1,0.326561
0,1,38,vac_dist,2,0.202671
0,1,38,vac_dist,3,0.278174
0,1,39,vac_dist,0,0.103205
0,1,39,vac_dist,1,0.136837
0,1,39,vac_dist,2,0.330586
0,1,39,vac_dist,3,0.429372
0,1,40,vac_dist,0,0.706967
0,1,40,vac_dist,1,0.0522638
0,1,40,vac_dist,2,0.0216971
0,1,40,vac_dist,3,0.219072
0,1,41,vac_dist,0,0.173059
0,1,41,vac_dist,1,0.169389
0,1,41,vac_dist,2,0.0107365
0,1,41,vac_dist,3,0.646815
0,1,42,vac_dist,0,0.0812944
0,1,42,vac_dist,1,0.358504
0,1,42,vac_dist,2,0.363097
0,1,42,vac_dist,3,0.197104
0,1,43,vac_dist,0,0.242948
0,1,43,vac_dist,1,0.323851
0,1,43,vac_dist,2,0.0558865
0,1,43,vac_dist,3,0.377314
0,1,44,vac_dist,0,0.704333
0,1,44,vac_dist,1,0.0737528
0,1,44,vac_dist,2,0.0237914
0,1,44,vac_dist,3,0.198123
0,1,45,vac_dist,0,0.242351
0,1,45,vac_dist,1,0.645302
0,1,45,vac_dist,2,0.107855
0,1,45,vac_dist,3,0.00449213
0,1,46,vac_dist,0,0.137007
0,1,46,vac_dist,1,0.335878
0,1,46,vac_dist,2,0.288091
0,1,46,vac_dist,3,0.239024
0,1,47,vac_dist,0,0.374821
0,1,47,vac_dist,1,0.0460179
0,1,47,vac_dist,2,0.465258
0,1,47,vac_dist,3,0.113904
0,1,48,vac_dist,0,0.164439
0,1,48,vac_dist,1,0.360863
0,1,48,vac_dist,2,0.197154
0,1,48,vac_dist,3,0.277544
0,1,49,vac_dist,0,0.0620091
0,1,49,vac_dist,1,0.532812
0,1,49,vac_dist,2,0.288048
0,1,49,vac_dist,3,0.117131
1,0,0,vac_dist,0,0.179384
1,0,0,vac_dist,1,0.403456
1,0,0,vac_dist,2,0.254155
1,0,0,vac_dist,3,0.163005
1,0,1,vac_dist,0,0.657054
1,0,1,vac_dist,1,0.0788723
1,0,1,vac_dist,2,0.010184
1,0,1,vac_dist,3,0.25389
1,0,2,vac_dist,0,0.534858
1,0,2,vac_dist,1,0.166214
1,0,2,vac_dist,2,0.130217
1,0,2,vac_dist,3,0.16871
1,0,3,vac_dist,0,0.00230987
1,0,3,vac_dist,1,0.150189
1,0,3,vac_dist,2,0.815417
1,0,3,vac_dist,3,0.0320841
1,0,4,vac_dist,0,0.129578
1,0,4,vac_dist,1,0.235865
1,0,4,vac_dist,2,0.0591837
1,0,4,vac_dist,3,0.575373
1,0,5,vac_dist,0,0.154212
1,0,5,vac_dist,1,0.250059
1,0,5,vac_dist,2,0.0661808
1,0,5,vac_dist,3,0.529548
1,0,6,vac_dist,0,0.548041
1,0,6,vac_dist,1,0.116749
1,0,6,vac_dist,2,0.262405
1,0,6,vac_dist,3,0.0728047
1,0,7,vac_dist,0,0.332183
1,0,7,vac_dist,1,0.547559
1,0,7,vac_dist,2,0.102236
1,0,7,vac_dist,3,0.0180221
1,0,8,vac_dist,0,0.439804
1,0,8,vac_dist,1,0.0861714
1,0,8,vac_dist,2,0.0234818
1,0,8,vac_dist,3,0.450543
1,0,9,vac_dist,0,0.499133
1,0,9,vac_dist,1,0.051261
1,0,9,vac_dist,2,0.176512
1,0,9,vac_dist,3,0.273094
1,0,10,vac_dist,0,0.357493
1,0,10,vac_dist,1,0.192995
1,0,10,vac_dist,2,0.237155
1,0,10,vac_dist,3,0.212357
1,0,11,vac_dist,0,0.0107277
1,0,11,vac_dist,1,0.77375
1,0,11,vac_dist,2,0.103932
1,0,11,vac_dist,3,0.111591
1,0,12,vac_dist,0,0.0474933
1,0,12,vac_dist,1,0.201495
1,0,12,vac_dist,2,0.310419
1,0,12,vac_dist,3,0.440592
1,0,13,vac_dist,0,0.377495
1,0,13,vac_dist,1,0.0888386
1,0,13,vac_dist,2,0.00154472
1,0,13,vac_dist,3,0.532122
1,0,14,vac_dist,0,0.183929
1,0,14,vac_dist,1,0.275223
1,0,14,vac_dist,2,0.0191441
1,0,14,vac_dist,3,0.521703
1,0,15,vac_dist,0,0.0244159
1,0,15,vac_dist,1,0.215759
1,0,15,vac_dist,2,0.168474
1,0,15,vac_dist,3,0.591351
1,0,16,vac_dist,0,0.175345
1,0,16,vac_dist,1,0.291471
1,0,16,vac_dist,2,0.331202
1,0,16,vac_dist,3,0.201981
1,0,17,vac_dist,0,0.102099
1,0,17,vac_dist,1,0.444398
1,0,17,vac_dist,2,0.136916
1,0,17,vac_dist,3,0.316587
1,0,18,vac_dist,0,0.00288727
1,0,18,vac_dist,1,0.0574339
1,0,18,vac_dist,2,0.475835
1,0,18,vac_dist,3,0.463844
1,0,19,vac_dist,0,0.0740553
1,0,19,vac_dist,1,0.444813
1,0,19,vac_dist,2,0.227516
1,0,19,vac_dist,3,0.253616
1,0,20,vac_dist,0,0.204867
1,0,20,vac_dist,1,0.0546084
1,0,20,vac_dist,2,0.62649
1,0,20,vac_dist,3,0.114034
1,0,21,vac_dist,0,0.307692
1,0,21,vac_dist,1,0.0270112
1,0,21,vac_dist,2,0.653776
1,0,21,vac_dist,3,0.0115214
1,0,22,vac_dist,0,0.296848
1,0,22,vac_dist,1,0.28167
1,0,22,vac_dist,2,0.30381
1,0,22,vac_dist,3,0.117671
1,0,23,vac_dist,0,0.140445
1,0,23,vac_dist,1,0.353405
1,0,23,vac_dist,2,0.043926
1,0,23,vac_dist,3,0.462224
1,0,24,vac_dist,0,0.115383
1,0,24,vac_dist,1,0.0394165
1,0,24,vac_dist,2,0.643675
1,0,24,vac_dist,3,0.201525
1,0,25,vac_dist,0,0.255906
1,0,25,vac_dist,1,0.256648
1,0,25,vac_dist,2,0.177049
1,0,25,vac_dist,3,0.310397
1,0,26,vac_dist,0,0.271017
1,0,26,vac_dist,1,0.0110397
1,0,26,vac_dist,2,0.430861
1,0,26,vac_dist,3,0.287083
1,0,27,vac_dist,0,0.176359
1,0,27,vac_dist,1,0.183984
1,0,27,vac_dist,2,0.149684
1,0,27,vac_dist,3,0.489973
1,0,28,vac_dist,0,0.548399
1,0,28,vac_dist,1,0.280338
1,0,28,vac_dist,2,0.166895
1,0,28,vac_dist,3,0.00436831
1,0,29,vac_dist,0,0.0555607
1,0,29,vac_dist,1,0.270947
1,0,29,vac_dist,2,0.152164
1,0,29,vac_dist,3,0.521329
1,0,30,vac_dist,0,0.147983
1,0,30,vac_dist,1,0.21542
1,0,30,vac_dist,2,0.373191
1,0,30,vac_dist,3,0.263406
1,0,31,vac_dist,0,0.279349
1,0,31,vac_dist,1,0.188375
1,0,31,vac_dist,2,0.356493
1,0,31,vac_dist,3,0.175783
1,0,32,vac_dist,0,0.13893
1,0,32,vac_dist,1,0.001337
1,0,32,vac_dist,2,0.499342
1,0,32,vac_dist,3,0.360391
1,0,33,vac_dist,0,0.376853
1,0,33,vac_dist,1,0.214184
1,0,33,vac_dist,2,0.0309678
1,0,33,vac_dist,3,0.377996
1,0,34,vac_dist,0,0.305985
1,0,34,vac_dist,1,0.0702348
1,0,34,vac_dist,2,0.298656
1,0,34,vac_dist,3,0.325123
1,0,35,vac_dist,0,0.037319
1,0,35,vac_dist,1,0.0506795
1,0,35,vac_dist,2,0.0104794
1,0,35,vac_dist,3,0.901522
1,0,36,vac_dist,0,0.333107
1,0,36,vac_dist,1,0.0592513
1,0,36,vac_dist,2,0.178005
1,0,36,vac_dist,3,0.429636
1,0,37,vac_dist,0,0.820093
1,0,37,vac_dist,1,0.100702
1,0,37,vac_dist,2,0.0457108
1,0,37,vac_dist,3,0.0334941
1,0,38,vac_dist,0,0.200845
1,0,38,vac_dist,1,0.126851
1,0,38,vac_dist,2,0.465254
1,0,38,vac_dist,3,0.20705
1,0,39,vac_dist,0,0.01859
1,0,39,vac_dist,1,0.331579
1,0,39,vac_dist,2,0.314253
1,0,39,vac_dist,3,0.335578
1,0,40,vac_dist,0,0.174357
1,0,40,vac_dist,1,0.214356
1,0,40,vac_dist,2,0.187134
1,0,40,vac_dist,3,0.424152
1,0,41,vac_dist,0,0.364497
1,0,41,vac_dist,1,0.0301241
1,0,41,vac_dist,2,0.120831
1,0,41,vac_dist,3,0.484547
1,0,42,vac_dist,0,0.887666
1,0,42,vac_dist,1,0.0164705
1,0,42,vac_dist,2,0.0326505
1,0,42,vac_dist,3,0.0632134
1,0,43,vac_dist,0,0.137286
1,0,43,vac_dist,1,0.10411
1,0,43,vac_dist,2,0.417658
1,0,43,vac_dist,3,0.340946
1,0,44,vac_dist,0,0.276611
1,0,44,vac_dist,1,0.40411
1,0,44,vac_dist,2,0.023065
1,0,44,vac_dist,3,0.296214
1,0,45,vac_dist,0,0.0281918
1,0,45,vac_dist,1,0.357343
1,0,45,vac_dist,2,0.0566483
1,0,45,vac_dist,3,0.557817
1,0,46,vac_dist,0,0.0112997
1,0,46,vac_dist,1,0.458118
1,0,46,vac_dist,2,0.330023
1,0,46,vac_dist,3,0.200559
1,0,47,vac_dist,0,0.436833
1,0,47,vac_dist,1,0.266079
1,0,47,vac_dist,2,0.0107284
1,0,47,vac_dist,3,0.286359
1,0,48,vac_dist,0,0.435399
1,0,48,vac_dist,1,0.0701253
1,0,48,vac_dist,2,0.00905342
1,0,48,vac_dist,3,0.485423
1,0,49,vac_dist,0,0.261366
1,0,49,vac_dist,1,0.267728
1,0,49,vac_dist,2,0.455196
1,0,49,vac_dist,3,0.0157099
1,1,0,vac_dist,0,0.338184
1,1,0,vac_dist,1,0.277541
1,1,0,vac_dist,2,0.0713972
1,1,0,vac_dist,3,0.312878
1,1,1,vac_dist,0,0.135489
1,1,1,vac_dist,1,0.745009
1,1,1,vac_dist,2,0.0639597
1,1,1,vac_dist,3,0.055542
1,1,2,vac_dist,0,0.00396444
1,1,2,vac_dist,1,0.0183271
1,1,2,vac_dist,2,0.619782
1,1,2,vac_dist,3,0.357927
1,1,3,vac_dist,0,0.149802
1,1,3,vac_dist,1,0.201897
1,1,3,vac_dist,2,0.462586
1,1,3,vac_dist,3,0.185714
1,1,4,vac_dist,0,0.0173832
1,1,4,vac_dist,1,0.583053
1,1,4,vac_dist,2,0.100385
1,1,4,vac_dist,3,0.299179
1,1,5,vac_dist,0,0.0396574
1,1,5,vac_dist,1,0.776038
1,1,5,vac_dist,2,0.000368485
1,1,5,vac_dist,3,0.183936
1,1,6,vac_dist,0,0.072706
1,1,6,vac_dist,1,0.564487
1,1,6,vac_dist,2,0.166644
1,1,6,vac_dist,3,0.196163
1,1,7,vac_dist,0,0.340825
1,1,7,vac_dist,1,0.333656
1,1,7,vac_dist,2,0.283737
1,1,7,vac_dist,3,0.0417816
1,1,8,vac_dist,0,0.335212
1,1,8,vac_dist,1,0.380015
1,1,8,vac_dist,2,0.275457
1,1,8,vac_dist,3,0.0093152
1,1,9,vac_dist,0,0.0688889
1,1,9,vac_dist,1,0.189561
1,1,9,vac_dist,2,0.331117
1,1,9,vac_dist,3,0.410433
1,1,10,vac_dist,0,0.0341161
1,1,10,vac_dist,1,0.485284
1,1,10,vac_dist,2,0.317321
1,1,10,vac_dist,3,0.163279
1,1,11,vac_dist,0,0.340342
1,1,11,vac_dist,1,0.161458
1,1,11,vac_dist,2,0.281056
1,1,11,vac_dist,3,0.217143
1,1,12,vac_dist,0,0.5802
1,1,12,vac_dist,1,0.126588
1,1,12,vac_dist,2,0.221043
1,1,12,vac_dist,3,0.0721691
1,1,13,vac_dist,0,0.011203
1,1,13,vac_dist,1,0.666359
1,1,13,vac_dist,2,0.194014
1,1,13,vac_dist,3,0.128424
1,1,14,vac_dist,0,0.321209
1,1,14,vac_dist,1,0.0550153
1,1,14,vac_dist,2,0.290817
1,1,14,vac_dist,3,0.332958
1,1,15,vac_dist,0,0.160509
1,1,15,vac_dist,1,0.073186
1,1,15,vac_dist,2,0.434931
1,1,15,vac_dist,3,0.331374
1,1,16,vac_dist,0,0.00897009
1,1,16,vac_dist,1,0.618062
1,1,16,vac_dist,2,0.187325
1,1,16,vac_dist,3,0.185643
1,1,17,vac_dist,0,0.249274
1,1,17,vac_dist,1,0.456437
1,1,17,vac_dist,2,0.0743518
1,1,17,vac_dist,3,0.219937
1,1,18,vac_dist,0,0.185197
1,1,18,vac_dist,1,0.0444687
1,1,18,vac_dist,2,0.696995
1,1,18,vac_dist,3,0.0733391
1,1,19,vac_dist,0,0.227301
1,1,19,vac_dist,1,0.00174672
1,1,19,vac_dist,2,0.50045
1,1,19,vac_dist,3,0.270502
1,1,20,vac_dist,0,0.0221516
1,1,20,vac_dist,1,0.384553
1,1,20,vac_dist,2,0.210125
1,1,20,vac_dist,3,0.383171
1,1,21,vac_dist,0,0.243411
1,1,21,vac_dist,1,0.474004
1,1,21,vac_dist,2,0.128631
1,1,21,vac_dist,3,0.153954
1,1,22,vac_dist,0,0.0620131
1,1,22,vac_dist,1,0.113157
1,1,22,vac_dist,2,0.311538
1,1,22,vac_dist,3,0.513291
1,1,23,vac_dist,0,0.0459331
1,1,23,vac_dist,1,0.198408
1,1,23,vac_dist,2,0.481537
1,1,23,vac_dist,3,0.274122
1,1,24,vac_dist,0,0.60016
1,1,24,vac_dist,1,0.195044
1,1,24,vac_dist,2,0.150773
1,1,24,vac_dist,3,0.0540228
1,1,25,vac_dist,0,0.106872
1,1,25,vac_dist,1,0.0239163
1,1,25,vac_dist,2,0.457297
1,1,25,vac_dist,3,0.411915
1,1,26,vac_dist,0,0.0616771
1,1,26,vac_dist,1,0.497411
1,1,26,vac_dist,2,0.232571
1,1,26,vac_dist,3,0.208341
1,1,27,vac_dist,0,0.114066
1,1,27,vac_dist,1,0.594329
1,1,27,vac_dist,2,0.127909
1,1,27,vac_dist,3,0.163697
1,1,28,vac_dist,0,0.183734
1,1,28,vac_dist,1,0.0261089
1,1,28,vac_dist,2,0.59761
1,1,28,vac_dist,3,0.192547
1,1,29,vac_dist,0,0.279538
1,1,29,vac_dist,1,0.484418
1,1,29,vac_dist,2,0.0481985
1,1,29,vac_dist,3,0.187846
1,1,30,vac_dist,0,0.256387
1,1,30,vac_dist,1,0.371954
1,1,30,vac_dist,2,0.127453
